nodeName,packetNumber,temperature,brightness,humidity,onBoardTemp,sent,received
3,144,21,101,48,23,706559513832,706559513856
1,148,20,182,41,24,706559520062,706559520777
2,138,22,188,41,24,706559523184,706559523137
3,145,21,94,48,23,706559524350,706559524374
1,149,21,183,41,24,706559530580,706559531300
2,139,22,187,41,24,706559533701,706559533655
3,146,20,102,48,23,706559534867,706559534892
1,150,20,88,41,24,706559541094,706559541811
2,140,21,169,41,24,706559544219,706559544181
3,147,20,94,48,23,706559545385,706559545412
1,151,20,89,41,24,706559551612,706559552326
2,141,21,169,41,24,706559554738,706559554689
3,148,21,95,48,23,706559555903,706559555925
1,152,20,98,41,24,706559562129,706559562844
2,142,22,187,41,24,706559565256,706559565206
3,149,21,105,48,23,706559566422,706559566443
1,153,20,102,41,24,706559572647,706559573367
2,143,22,187,41,24,706559575772,706559575729
3,150,21,104,48,23,706559576942,706559576967
1,154,22,105,41,24,706559583164,706559583880
2,144,22,188,41,24,706559586289,706559586245
3,151,21,95,48,23,706559587458,706559587479
1,155,21,107,41,24,706559593682,706559594399
2,145,22,171,41,24,706559596806,706559596760
3,152,21,95,48,23,706559597976,706559597997
1,156,22,189,41,24,706559604200,706559604922
2,146,22,189,41,24,706559607324,706559607277
3,153,21,96,48,23,706559608495,706559608516
1,157,23,190,41,24,706559614716,706559615431
2,147,23,172,41,24,706559617841,706559617794
3,154,21,106,48,23,706559619013,706559619039
1,158,20,132,41,24,706559625234,706559625950
2,148,22,176,41,24,706559628359,706559628313
3,155,20,97,48,23,706559629531,706559629552
1,159,20,196,41,24,706559635750,706559636464
2,149,22,198,41,24,706559638876,706559638827
3,156,21,116,48,23,706559640049,706559640068
1,160,21,199,41,24,706559646268,706559646986
2,150,22,91,41,24,706559649394,706559649348
3,157,21,121,48,23,706559650568,706559650592
1,161,20,220,41,24,706559656785,706559657499
2,151,21,198,41,24,706559659911,706559659859
3,158,21,132,48,23,706559661086,706559661108
1,162,20,234,41,24,706559667303,706559668016
2,152,21,199,41,24,706559670428,706559670378
1,163,23,234,41,24,706559677820,706559678539
2,153,21,181,41,24,706559680946,706559680894
1,164,20,130,41,24,706559688338,706559689049
2,154,21,77,41,24,706559691462,706559691410
3,161,20,120,48,23,706559692639,706559692664
1,165,20,244,41,24,706559698855,706559699567
2,155,21,188,41,24,706559701979,706559701930
3,162,21,137,48,23,706559703156,706559703173
1,166,23,245,41,24,706559709372,706559710089
2,156,22,194,41,24,706559712496,706559712445
3,163,21,123,48,23,706559713674,706559713693
1,167,21,134,41,24,706559719888,706559720601
2,157,20,191,41,23,706559723014,706559722966
3,164,21,140,48,23,706559724192,706559724216
1,168,22,249,41,24,706559730405,706559731120
2,158,21,202,41,24,706559733531,706559733478
3,165,20,124,48,23,706559734711,706559734727
1,169,20,132,41,24,706559740921,706559741632
2,159,22,89,42,24,706559744048,706559743995
3,166,21,141,48,23,706559745227,706559745250
1,170,20,249,41,24,706559751439,706559752156
2,160,21,205,41,24,706559754566,706559754517
1,171,21,135,41,24,706559761956,706559762667
2,161,21,92,41,24,706559765084,706559765028
3,168,21,140,48,23,706559766264,706559766287
1,172,20,247,41,24,706559772473,706559773182
2,162,21,205,41,24,706559775601,706559775548
3,169,21,124,48,23,706559776782,706559776797
1,173,23,244,41,24,706559782989,706559783705
2,163,22,96,41,24,706559786119,706559786064
1,174,23,127,41,24,706559793507,706559794216
2,164,22,210,41,23,706559796637,706559796586
3,171,21,126,48,23,706559797817,706559797833
1,175,21,117,41,24,706559804024,706559804732
2,165,21,208,41,24,706559807154,706559807099
3,172,21,142,48,23,706559808335,706559808350
1,176,21,112,41,24,706559814540,706559815250
2,166,20,92,41,24,706559817671,706559817612
3,173,21,127,48,23,706559818853,706559818874
1,177,21,109,41,24,706559825057,706559825771
2,167,21,196,41,24,706559828190,706559828139
3,174,21,142,48,23,706559829372,706559829387
1,178,22,105,41,24,706559835576,706559836285
2,168,22,74,41,24,706559838707,706559838652
3,175,21,126,48,23,706559839891,706559839911
1,179,20,212,41,24,706559846093,706559846801
2,169,22,178,41,24,706559849223,706559849166
3,176,21,125,48,23,706559850409,706559850424
1,180,21,103,41,24,706559856610,706559857323
2,170,21,198,41,24,706559859742,706559859692
3,177,21,124,48,23,706559860927,706559860941
1,181,22,212,41,24,706559867128,706559867836
2,171,21,170,41,24,706559870259,706559870203
3,178,21,122,48,23,706559871445,706559871458
1,182,23,216,41,24,706559877646,706559878354
2,172,21,162,41,23,706559880775,706559880727
3,179,21,137,48,23,706559881964,706559881976
1,183,21,211,41,24,706559888164,706559888875
2,173,21,157,41,23,706559891292,706559891234
3,180,21,136,48,23,706559892482,706559892500
1,184,21,205,41,24,706559898680,706559899388
2,174,22,195,41,23,706559901810,706559901760
3,181,21,135,48,23,706559903001,706559903013
1,185,20,92,41,24,706559909197,706559909902
2,175,21,194,41,24,706559912328,706559912269
3,182,21,119,48,23,706559913519,706559913535
1,186,22,88,41,24,706559919715,706559920421
2,176,21,194,41,24,706559922845,706559922791
3,183,21,118,48,23,706559924036,706559924048
1,187,21,194,41,24,706559930230,706559930942
2,177,21,192,41,24,706559933362,706559933306
3,184,20,133,48,23,706559934554,706559934566
1,188,23,88,41,24,706559940748,706559941453
2,178,21,191,41,24,706559943878,706559943824
3,185,21,117,48,23,706559945074,706559945089
1,189,20,87,41,24,706559951265,706559951970
2,179,22,191,41,24,706559954395,706559954336
3,186,20,116,48,23,706559955591,706559955604
