nodeName,packetNumber,temperature,brightness,humidity,onBoardTemp,sent,received
3,107,21,515,42,24,706455367073,706455368319
4,107,21,447,34,26,706455369813,706455370882
5,107,23,947,36,26,706455371103,706455372428
1,109,21,1038,35,25,706455376075,706455376856
2,108,21,1227,35,25,706455376632,706455377639
3,108,21,517,42,24,706455377590,706455378833
4,108,20,457,34,26,7064%%3(1331,706455381394
5,108,23,927,36,26,706455381620,706455382951
1,110,22,1030,35,25,706455386592,706455387378
2,109,21,1213,35,25,706455387150,706455388150
3,109,22,511,42,24,706455388107,706455389348
4,109,20,424,34,26,706455390848,706455391915
5,109,22,919,36,26,706455392138,706455393461
1,111,22,738,35,25,706455397108,706455397879
2,110,22,1211,35,25,706455397668,706455398668
3,110,22,508,42,24,706455398625,706455399867
4,110,22,438,34,26,706455401367,706455402434
5,110,23,697,36,26,706455402656,706455403979
1,112,20,737,35,25,706455407626,706455408400
2,111,21,1208,35,25,706455408185,706455409188
3,111,20,507,42,24,706455409143,706455410389
4,111,21,443,34,26,706455411884,706455412954
5,111,23,663,36,26,706455413173,706455414500
1,113,20,738,35,25,706455418143,706455418915
2,112,21,852,35,25,706455418703,706455419693
3,112,21,640,42,24,706455419660,706455420900
4,112,20,444,34,26,706455422402,706455423468
5,112,25,701,36,26,706455423690,706455425014
1,114,23,734,35,25,706455428660,706455429435
2,113,21,1205,35,25,706455429221,706455430222
3,113,21,498,42,24,706455430178,706455431416
4,113,20,423,34,26,706455432919,706455433987
5,113,23,925,36,26,706455434208,706455435530
\x1,111,22,1005,35l25,706455439178,706455439959
2,114,22,1211,35,25,706455439738,706455440738
3,114,21,630,42,24,706455440696,706455441941
5,114,23,922,36,26,706455444724,706455446046
1,116,20,730,35,25,706455449693,706455450462
2,115,21,1216,35,25,706455450256,706455451258
3,115,21,498,42,24,706455451214,706455452452
4,115,20,460,34,26,706455453953,706455455020
5,115,23,925,36,26,706455455241,706455456565
1,117,20,729,35,25,706455460210,706455460983
2,116,21,1213,35,25,706455460774,706455461773
3,116,22,631,42,24,706455461731,706455462971
4,116,21,443,34,26,706455464470,706455465539
5,116,23,925,36,26,706455465759,706455467082
1,118,22,725,35,25,706455470726,706455471494
2,117,21,850,34,25,706455471291,706455472279
3,117,21,495,42,24,706455472249,706455473490
4,117,20,450,34,26,706455474988,706455476056
5,117,23,704,36,26,706455476276,706455477596
1,119,20,1002,35,25,706455481244,706455482024
2,118,22,1241,34,25,706455481811,706455482811
3,118,21,507,42,24,706455482767,706455484008
4,118,20,482,34,26,7064\x95?\x94\x98?506,706455486579
5,118,23,710,36,26,706455486792,706455488119
1,120,22,723,35,25,706455491761,706455492534
