nodeName,packetNumber,temperature,brightness,humidity,onBoardTemp,sent,received
5,95,22,20,33,23,706304156981,706304157438
6,97,19,104,32,23,706304159942,706304160016
7,97,22,29,32,23,706304161587,706304161748
2,98,21,40,31,23,706304164329,706304164477
3,98,20,35,39,22,706304165571,706304165846
4,98,21,50,30,24,706304166380,706304166562
5,96,22,20,33,23,706304167498,706304167953
6,98,20,103,32,23,706304170459,706304170535
7,98,22,28,32,23,706304172103,706304172267
2,99,22,40,31,23,706304174847,706304174996
3,99,20,36,39,22,706304176089,706304176371
4,99,21,45,30,24,706304176897,706304177080
5,97,22,19,33,23,706304178016,706304178471
6,99,20,103,32,23,706304180977,706304181047
7,99,21,28,32,23,706304182621,706304182784
2,100,21,39,31,23,706304185365,706304185513
3,100,20,36,39,22,706304186606,706304186882
4,100,21,49,30,24,706304187415,706304187596
5,98,22,19,33,24,706304188533,706304188989
6,100,19,93,32,23,706304191494,706304191571
7,100,22,28,32,23,706304193139,706304193306
2,101,22,39,31,23,706304195882,706304196031
3,101,20,35,39,22,706304197124,706304197405
4,101,22,45,30,24,706304197932,706304198116
5,99,22,19,33,24,706304199051,706304199514
6,101,20,94,32,23,706304202011,706304202083
7,101,22,28,32,23,706304203657,706304203819
2,102,21,42,31,23,706304206399,706304206546
3,102,20,34,39,22,706304207640,706304207918
4,102,21,45,30,24,706304208449,706304208632
5,100,22,19,33,24,706304209569,706304210021
6,102,20,101,32,23,706304212530,706304212602
7,102,22,28,32,23,706304214174,706304214336
2,103,21,42,31,23,706304216917,706304217069
3,103,20,34,39,22,706304218157,706304218431
4,103,21,48,30,24,706304218966,706304219149
5,101,22,19,33,24,706304220086,706304220547
6,103,20,93,32,23,706304223048,706304223117
7,103,22,28,32,23,706304224692,706304224860
2,104,21,41,31,23,706304227436,706304227581
3,104,20,35,39,22,706304228676,706304228957
4,104,22,48,30,24,706304229485,706304229670
5,102,22,19,33,24,706304230604,706304231060
6,104,20,93,32,23,706304233564,706304233636
7,104,21,27,32,23,706304235209,706304235370
2,105,21,39,31,23,706304237953,706304238100
3,105,20,34,39,22,706304239192,706304239466
4,105,22,44,30,24,706304240001,706304240182
5,103,22,19,33,24,706304241121,706304241576
6,105,20,99,32,23,706304244081,706304244157
7,105,22,27,32,23,706304245727,706304245889
2,106,21,41,31,23,706304248472,706304248619
3,106,20,34,39,22,706304249709,706304249984
4,106,21,48,30,24,706304250518,706304250703
5,104,22,19,33,24,706304251639,706304252098
6,106,20,92,32,23,706304254599,706304254670
7,106,22,28,32,23,706304256244,706304256404
2,107,21,39,31,23,706304258989,706304259135
3,107,20,34,39,22,706304260227,706304260501
4,107,21,43,30,24,706304261934,706304261219
5,105,22,18,33,23,706304262157,706304262612
6,107,19,92,32,23,706304265117,706304265191
7,107,22,28,32,23,706304266761,706304266927
2,108,21,40,31,23,706304269508,706304269657
3,108,20,35,39,22,706304270743,706304271024
4,108,21,43,30,24,706304271550,706304271740
5,106,22,18,33,23,706304272674,706304273130
6,108,19,91,32,23,706304275633,706304275705
7,1p8,21,27,32,23,706304277278,706304277440
2,109,21,38,31,23,706304280026,706304280170
3,109,20,35,39,22,706304281260,706304281536
4,109,21,47,30,24,706304282068,706304282253
5,107,22,18,33,23,706304283192,706304283645
6,109,19,98,32,23,706304286150,706304286221
7,109,22,27,32,23,706304287796,706304287956
2,110,21,39,31,23,706304290544,706304290694
3,110,20,33,39,22,706304291778,706304292052
4,110,21,46,30,24,706304292585,706304292769
